cust,segment,vertical,sub_vertical,country,bookings,purchase
7a901e5c964e72557991942e6d8f627c,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,30988,FALSE
80ac70386e0f3c31475673846647c4d7,Commercial,Manufacturing,Consumer Products Manufacturing,JAPAN,3681,TRUE
935a766df41686e70f7d2416274312cc,Enterprise,Manufacturing,Consumer Products Manufacturing,UNITED STATES,85535,FALSE
36900519d17978fe2caec5ee8cd973c1,Enterprise,Manufacturing,Discrete Manufacturing,GERMANY,19073,TRUE
28ccd560348db8aa6e5f20b13080ffe0,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",FRANCE,1817,TRUE
be0e8de880e95e582f724bffe0ea02d0,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",INDIA,280732,TRUE
8909eff3f9d40f77e0dc9412bb82fc56,Commercial,Professional Services,Other (Professional Services),INDIA,6119,FALSE
cfef2520e3c36d940ac4c89a314aa9e5,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED KINGDOM,1130,FALSE
ee7cc023d2e56d4a49ea49c781ab29c2,Enterprise,Professional Services,Other (Professional Services),GERMANY,19551,TRUE
ad39b356e9a918381c0e68c23628f875,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,2179,FALSE
4fe0c8e0025db33273feb4c265bc33e6,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED KINGDOM,33766,FALSE
f3ddb95b62ed40a074808c54a000b0ee,Commercial,Health Care,Providers,GERMANY,102488,FALSE
82e730967baaf74a5b8fbc6580b64d07,Commercial,Professional Services,Real Estate,UNITED STATES,41262,FALSE
94a3cc11021f0acecabae2bd724a104a,Commercial,Retail,Other (Retail),UNITED STATES,15451,FALSE
a4662aa6b0f6a0a69ed03c7e55c1ac1c,Enterprise,Retail,Other (Retail),UNITED STATES,3783,TRUE
9f6c9a2ebc5ede667e8edadad771bf5c,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,25933,TRUE
b385098354ecb8e1142b5258d5b21c08,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,13517,FALSE
263b0d13a7328c4e28e879b3f1b20b42,Commercial,Wholesale/Distribution,Wholesale/Distribution,AUSTRALIA,524249,FALSE
768b535159a72439fc4a77639142eb50,Enterprise,Manufacturing,Consumer Products Manufacturing,JAPAN,16167,FALSE
c3db363990d5e62377666c350e34098c,Enterprise,Professional Services,Membership organizations,BRAZIL,7016,FALSE
3ed4529f4bda0133cb4c94dafc17a337,Enterprise,Government,Federal/Central Government,CANADA,68592,TRUE
fdf96f8922391739278fd9370ad93dae,Commercial,Technical Services,Other (Technical Services),UNITED KINGDOM,113081,TRUE
55d07a3a34ff20d6114acdf28d2bc13a,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",CHINA,36136,FALSE
a835e8eeb1d7882f4875ec8f765e2dde,Enterprise,Government,Federal/Central Government,CHINA,13022,FALSE
48a0f1064b84751c062ae3103b5b0791,Enterprise,Retail,Other (Retail),UNITED STATES,20394,TRUE
a7db2008933900b17499d656ea5c600a,Enterprise,Retail,Other (Retail),UNITED KINGDOM,142390,TRUE
49c03acde359807ab84f5e9019eca23e,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",BRAZIL,49664,TRUE
1bcadf5b08d99e7b9793c400652915b0,Commercial,Manufacturing,Discrete Manufacturing,FRANCE,64464,TRUE
b93d7c34a3374975723a2d8177352b86,Enterprise,Wholesale/Distribution,Wholesale/Distribution,CHINA,50501,FALSE
b7f2ed979e492451b0d81c69dd322c0c,Commercial,Professional Services,Construction/Engineering,UNITED STATES,21511,TRUE
30aac763c3f2573ee9dd50870be9964b,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,141641,TRUE
48173bbdc28e099400548d643e8c120f,Enterprise,Government,Federal/Central Government,UNITED STATES,128788,FALSE
d915650e1ccdae6ca2917bdb1243ef90,Enterprise,Technical Services,Other (Technical Services),AUSTRALIA,5351,TRUE
398d9d288145c46f8a2d9ae83d71c416,Enterprise,Technical Services,Other (Technical Services),AUSTRALIA,unknown,TRUE
7c43e82ba7e400d5c419cab8b0c5894a,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,BRAZIL,42061,TRUE
6ffd135a36eb05de139eda08b9ec3a19,Commercial,Health Care,Providers,UNITED STATES,16745,FALSE
b62368991b300c6167d613664b3f6004,Commercial,Professional Services,Consulting Non-Technical,UNITED STATES,1785875,FALSE
e9df89a1019d4d6dcb997e5d0be545fd,Enterprise,Professional Services,Real Estate,UNITED STATES,2448,TRUE
17db8133d1de6ecc5941b032f2f05acc,Enterprise,Retail,Other (Retail),CANADA,1130,FALSE
d4d9bbd7d57c3adb5c33623c658c0ea8,Commercial,Manufacturing,Discrete Manufacturing,UNITED STATES,389176,FALSE
26f079ea03250f25586971713d4bed64,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,180247,FALSE
a7b79f70e155a172421b4ca4b3f17a21,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,118756,FALSE
b8953459db65b92dd481ea7fce032b47,Enterprise,Professional Services,Consulting Non-Technical,INDIA,11058,TRUE
688174b1653a746b0a2c489bae8ce704,Enterprise,Government,Federal/Central Government,UNITED STATES,115911,FALSE
46b74ab74a8686a4db810e9eb74d5a93,Commercial,Technical Services,Other (Technical Services),GERMANY,42677,FALSE
a8a5eeaae47626a9888dbb004cccab79,Commercial,Technical Services,Other (Technical Services),UNITED STATES,51570,TRUE
ebadf10ef0f14e7bad9f56ddc28467ed,Enterprise,Technical Services,Other (Technical Services),UNITED STATES,26580,FALSE
a9b3c30ace5ff6bd0953d8cee133ea27,Commercial,Manufacturing,Consumer Products Manufacturing,GERMANY,1936,TRUE
e8daf1324f49747684f72785670da530,Commercial,Health Care,Providers,GERMANY,901182,FALSE
2239cc3fa68316f50620ba86442bcfed,Enterprise,Health Care,Providers,UNITED STATES,8473,TRUE
261c324ac5f30bc28d4a2351709a7322,Enterprise,Retail,Other (Retail),UNITED STATES,2166,TRUE
f55da5174ac2e6a645a9344f7447e559,Commercial,Retail,Other (Retail),CANADA,31213,FALSE
3000bdf81277648323baeab3e75b5836,Enterprise,Manufacturing,Discrete Manufacturing,JAPAN,276118,FALSE
3cb8416d1f356f480f65f68a8a5bd4a3,Commercial,Manufacturing,Discrete Manufacturing,UNITED STATES,8423,FALSE
50bfb55075700b7e58339a7146e73f73,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,35366,TRUE
5049a09167f76b9fdd827f507294468d,Commercial,Professional Services,Construction/Engineering,UNITED STATES,2172,FALSE
cfbda368005b4ce773755d48692050c6,Enterprise,Professional Services,Consulting Non-Technical,UNITED STATES,274925,TRUE
62beccd93a3ab90d261cad0997887ae4,Enterprise,Government,Federal/Central Government,UNITED STATES,9877,FALSE
c0c9df0a542c15fc8fee29f2a1737c74,Enterprise,Government,Federal/Central Government,UNITED STATES,2273,TRUE
ae4f43ff0879ebe313d3c1094f94b0e5,Enterprise,Professional Services,Other (Professional Services),UNITED KINGDOM,167538,TRUE
334af7e16f93a97e76af9d94bda7c0d4,Commercial,Technical Services,Other (Technical Services),UNITED STATES,21160,TRUE
ecefaaeafde39f714f0bfe874520ebc6,Commercial,Professional Services,Other (Professional Services),UNITED STATES,93574,FALSE
bb2f76133f6bd2485f52fb3801d25dc7,Enterprise,Health Care,Providers,UNITED STATES,54437,TRUE
05ba4adb2bbc61d499ed3496e298d838,Commercial,Health Care,Providers,CANADA,39479,TRUE
c6df1c7942d154f8b44249c105ffccb7,Enterprise,Retail,Other (Retail),UNITED STATES,51535,TRUE
42126a861048c25a9c7930c2717d8039,Enterprise,Retail,Other (Retail),UNITED STATES,129491,TRUE
6c77f045898c75cbe70fc682dbad1b74,Enterprise,Government,Federal/Central Government,UNITED STATES,13572,TRUE
df17fe21cbc7ade786bc327644a2e61f,Commercial,Manufacturing,Discrete Manufacturing,UNITED KINGDOM,5191,TRUE
3864a9ffa52ac8c53b8d3ee0fd6efe95,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,201245,FALSE
568747a034ab625ecfabffcbd7b22335,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,379060,TRUE
dd7257aaea35aff2482d328ab2836c8a,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,75162,TRUE
06017781373c658ffe72ffc6ede3677e,Enterprise,Government,Federal/Central Government,FRANCE,26503,FALSE
aadbe48e2b57f8bb845bb36fc2ed8aa8,Enterprise,Technical Services,Other (Technical Services),INDIA,71406,FALSE
b19db65a35c7a64c1c4249f0623d6e8b,Commercial,Technical Services,Other (Technical Services),UNITED STATES,12716,FALSE
cd4e51a59aadd255e88783d442d8bdb0,Enterprise,Manufacturing,Consumer Products Manufacturing,UNITED STATES,3344,TRUE
63464f06f269bbd15422abb9a7c70a66,Commercial,Manufacturing,Consumer Products Manufacturing,CANADA,5839,FALSE
65d1c3d64cc99171e4e70fb291f5384a,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",FRANCE,11807,FALSE
d783c3ea2ac10b6b487e91c2d1a7cee3,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",ITALY,9236,FALSE
70e894cf0c06daab448892f26bbe03f8,Enterprise,Health Care,Providers,UNITED STATES,19359,FALSE
c6caf9dd737dcabfeba6cb6e9002cd3b,Enterprise,Technical Services,Other (Technical Services),GERMANY,11290,TRUE
686ab0f9068f394b53f14c8164533d2f,Commercial,Retail,Other (Retail),UNITED STATES,532391,FALSE
b2a35564a32437766f3814273e71d6d6,Commercial,Manufacturing,Discrete Manufacturing,CANADA,7114,FALSE
1a1ab0c41e33c9a90f06dbf102336748,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,14300,TRUE
4e694974511097ad50473200707c119a,Enterprise,Wholesale/Distribution,Wholesale/Distribution,MEXICO,36038,FALSE
1bed64ea8673647107dcc50682004c7d,Enterprise,Wholesale/Distribution,Wholesale/Distribution,CANADA,290320,FALSE
151ffbbfe5910d1580e2e3d74c9bb08a,Commercial,Professional Services,Consulting Non-Technical,UNITED STATES,242870,TRUE
a08c0bcc86bbbbdbcc676ec001766768,Enterprise,Technical Services,Other (Technical Services),JAPAN,48083,FALSE
b6d6fd25953cf2d7d399625912e96c34,Enterprise,Government,Federal/Central Government,UNITED STATES,1042,FALSE
c25ff4e66d95ffd2bf3dd4e7f1f41cca,Enterprise,Technical Services,Other (Technical Services),UNITED STATES,6515,TRUE
7855467db0eac19f30b5d34f8cbedee3,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,4871,FALSE
464b03239432cb9c66393703b35fe5a1,Commercial,Manufacturing,Consumer Products Manufacturing,UNITED STATES,1820,TRUE
f1a02662894c3f00ffb64bf026495a4e,Enterprise,Manufacturing,Consumer Products Manufacturing,AUSTRALIA,2474,FALSE
2cd1579c1aacf669e23af7d6956cd5c7,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,44933,FALSE
3415f1616ed769252d0ef3094e5e5aca,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,3676,FALSE
dfecd5f7af5f67d35bfdfd6ff4e6d34a,Commercial,Technical Services,Other (Technical Services),UNITED STATES,146026,TRUE
88c655e4cbad399448365d1623f77a4e,Commercial,Professional Services,Other (Professional Services),UNITED STATES,2287,TRUE
c6c3b80fa41d2042fea4d7ac32db6194,Commercial,Manufacturing,Consumer Products Manufacturing,ITALY,57468,TRUE
6aca00f10958ad2e1a45b9f7a6ad61dc,Enterprise,Manufacturing,Consumer Products Manufacturing,UNITED STATES,11501,FALSE
1580bce92e0308479a8d01973acee7c9,Enterprise,Retail,"Consumer Services(dry cleaners,video rental,etc)",JAPAN,33041,FALSE
9148d509871e65213bccc00f92b1501b,Commercial,Retail,Other (Retail),GERMANY,17958,FALSE
438b3c864c98f953f38c3ef9ba20821f,Enterprise,Technical Services,Other (Technical Services),UNITED KINGDOM,1367,TRUE
81c8c51f8b993833f3daadf5eca07268,Enterprise,Manufacturing,Consumer Products Manufacturing,UNITED STATES,1075540,TRUE
a8a89e1379b186c350cab81a0ab7ebdb,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,GERMANY,32085,FALSE
3121f5a75654f41fc6d4fd583106ae3b,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",GERMANY,11147,TRUE
b027e983961c2750d19fa3486c9b6d65,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,6137,FALSE
1634247b3d1b2d5ba624543fae79a001,Commercial,Health Care,Providers,GERMANY,8203,FALSE
861e9932b4cea0456742a939947255b6,Commercial,Health Care,Providers,UNITED STATES,142119,FALSE
b01af47698fb02865e17dad7d3a23f8c,Commercial,Retail,Other (Retail),UNITED STATES,730234,TRUE
c8bdb2ad732bba79f1ad60c90b9392e0,Enterprise,Retail,Other (Retail),UNITED STATES,28240,FALSE
da0b09f2c503eb7e36cabfe2bfcc9df9,Enterprise,Retail,Other (Retail),AUSTRALIA,1180,FALSE
9659d920df1dcff9e39d37e2d02c5b9e,Enterprise,Manufacturing,Discrete Manufacturing,GERMANY,11044,FALSE
df3de24cdd7d0f07f8740f0095fdc570,Commercial,Professional Services,Consulting Non-Technical,GERMANY,576440,FALSE
72d7989a65b67041181f8234ada0d260,Enterprise,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED KINGDOM,20756,FALSE
5441ec0a883e8a96164a53a0050a1aa0,Commercial,Professional Services,Real Estate,AUSTRALIA,2653,FALSE
5969839cfea9694c77a83db99c3add80,Commercial,Professional Services,Membership organizations,UNITED STATES,18274,FALSE
7508f6ce7b9ad390bce4d3cf3d689803,Enterprise,Government,Federal/Central Government,INDIA,57490,FALSE
2642a8f6aa0ad625118b613fcb4384d1,Commercial,Technical Services,Other (Technical Services),UNITED KINGDOM,19727,FALSE
3295bdbaa6f3a4797776fd96f681d778,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,3403,FALSE
b6c6c27f23e8bbef83ffbb009cc9e65a,Enterprise,Manufacturing,Consumer Products Manufacturing,UNITED STATES,33822,FALSE
5b158361fabc99a8d656e8bdfc2878a5,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,7619852,FALSE
7f4d5f80d8714fa60f67500e77d33070,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED KINGDOM,20834,FALSE
cc0774522762011da9fea1ab1527141c,Commercial,Retail,"Consumer Services(dry cleaners,video rental,etc)",JAPAN,15257,FALSE
a461e05db8291cf5322808b9c685e56e,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",GERMANY,80252,FALSE
355ab11d4fb4d9274f20a7a7de19896a,Commercial,Professional Services,Real Estate,CHINA,105623,FALSE
dafda1936edd09b3fc43411a2186a313,Commercial,Retail,Other (Retail),UNITED STATES,122688,TRUE
369c9bb3ca40d46ce40fd19b13161dde,Enterprise,Health Care,Providers,GERMANY,161901,TRUE
1956020adadf3df4dd2b1147e52a65f7,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,1348099,FALSE
aa7a27c66af83aafde4f96a4d5b8784a,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,2465,TRUE
57021279cb60dd787bcf96c95e4a8e1c,Enterprise,Professional Services,Construction/Engineering,UNITED KINGDOM,102591,TRUE
a2bdec237b8a7b25e1b1b3b898c49385,Enterprise,Government,Federal/Central Government,UNITED STATES,21671,FALSE
98f510ffcb9942ba1b3cc5ef4974dae6,Commercial,Technical Services,Other (Technical Services),UNITED KINGDOM,18924,FALSE
7db75a1e9c5f47e6a78186f153d785e5,Commercial,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,39948,FALSE
7a42b19653fdae7f1f8f0c0a7b63d2ef,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,CANADA,39370,FALSE
09b1f4b84953b643afbf706d5de52e74,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,JAPAN,71834,TRUE
db33e9644c7e2eb067288506e1b4e407,Enterprise,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED KINGDOM,1542698,FALSE
18b58946066af4386ad330593540901f,Commercial,Health Care,Providers,UNITED STATES,6275,FALSE
70823325b6ea04a4844da7df83e65e78,Enterprise,Health Care,Providers,JAPAN,46135,FALSE
982f512f160e29e260a54f83950139e9,Enterprise,Retail,Other (Retail),UNITED STATES,81167,FALSE
56916951c8a09153a169da32e8bbb446,Commercial,Retail,Other (Retail),UNITED STATES,1062,TRUE
8e4f62ea8d09207fc3fa6255836cb21e,Enterprise,Manufacturing,Discrete Manufacturing,FRANCE,87694,FALSE
1d62ed3ee57d0305449106b8710c5fdf,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,54400,TRUE
3ed1fa8f88a5b71cc02b39d333a08e8c,Enterprise,Manufacturing,Consumer Products Manufacturing,UNITED KINGDOM,4094,FALSE
3744169dabd39ea1f171c45b353a433c,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,GERMANY,154627,TRUE
4fb5eb815bf4517122816851444d9294,Enterprise,Government,Federal/Central Government,UNITED STATES,6891,FALSE
6bd6d34c801e6dea79436baf16b7c452,Enterprise,Government,Federal/Central Government,MEXICO,144575,FALSE
36440f82054773e27aa8865a64187c7b,Enterprise,Professional Services,Other (Professional Services),INDIA,539915,FALSE
ed787ae818d2ee66b580235ec4967788,Enterprise,Technical Services,Other (Technical Services),JAPAN,5158,TRUE
55127b3bbb8990a844efb46312e4a3c9,Commercial,Professional Services,Other (Professional Services),UNITED STATES,103709,TRUE
6efe9243a3be62434d6d7a4d2a678c07,Commercial,Manufacturing,Consumer Products Manufacturing,UNITED STATES,126582,TRUE
dc29f44835989c7d612857e2ee071ea8,Commercial,Technical Services,Other (Technical Services),UNITED STATES,3422,TRUE
be9a80368669b90771333e4c207dac5e,Commercial,Professional Services,Other (Professional Services),FRANCE,11274,FALSE
13ec43fd2df0ab65e31a88c815e2d832,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",JAPAN,263404,TRUE
37404c1075554d0c688339e42f2734ad,Commercial,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,156279,TRUE
148e3e947e83472381b6a42f66591c9f,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED KINGDOM,67042,FALSE
e9891f76472d10415c9f04bf4ba83699,Commercial,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED STATES,11080,TRUE
5db6faa8bdbae41b6ef334b42bc3296c,Commercial,Technical Services,Other (Technical Services),UNITED STATES,31848,FALSE
81ec7c1c91f133834aca1f455c4e639f,Enterprise,Professional Services,Other (Professional Services),AUSTRALIA,72760,TRUE
73bde54d1e3a113842c48bde0e48b057,Commercial,Manufacturing,Discrete Manufacturing,GERMANY,440675,FALSE
d0555941b55549674525ab1d5de85dd1,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,42038,FALSE
bdcb64665979d8a9fcd1482298635b87,Commercial,Retail,"Consumer Services(dry cleaners,video rental,etc)",JAPAN,1682,FALSE
aae759dc43eac6cbfd07ef6558aeb55d,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,UNITED STATES,28800,FALSE
e6ed54835b4e223ee5e67a7e503db1c4,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",GERMANY,11929,FALSE
b0223b90bbe8c6a6c51cc9f5ec4510d3,Commercial,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED STATES,81410,FALSE
b55bb307fbaf51a7164fe2527a70f332,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED KINGDOM,25763,FALSE
225128d9ae8c0d83c91c890ddd0abb2e,Commercial,Retail,Other (Retail),UNITED STATES,385109,TRUE
caa58a079da15cdedda87bb17d013abb,Commercial,Technical Services,Other (Technical Services),UNITED STATES,6041,TRUE
e0bd67de50765a3b76bc5ff8d753f09d,Commercial,Retail,Other (Retail),UNITED STATES,184104,FALSE
21424818d4f5d5707ad55d7953b69c77,Commercial,Health Care,Providers,UNITED STATES,5063,FALSE
8907f2e7d9b403a357df5fccea79fa76,Commercial,Health Care,Providers,CANADA,60870,TRUE
940686b2949bea8470381c465d602cf0,Commercial,Professional Services,Real Estate,UNITED STATES,12361,FALSE
733c46a22fa5702a88ebee4553108fec,Commercial,Retail,Other (Retail),UNITED STATES,74990,FALSE
915d918d2bd2e82c91897610b506be4c,Commercial,Retail,Other (Retail),UNITED STATES,11418,FALSE
70808f2809d28bdaa5253c199ae8c2bb,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,155117,FALSE
5f8e50e2835a05c243596ea86fff1fd4,Commercial,Health Care,Providers,GERMANY,8252,TRUE
266fbf9426fdbb28709ecbaf4b012559,Commercial,Health Care,Providers,UNITED STATES,320300,FALSE
4f033ff391ee4e54c87ab23dafaab972,Commercial,Professional Services,Real Estate,CANADA,240751,FALSE
c5f7e9c53bdb4eee4ad1041586e41ad3,Commercial,Retail,Other (Retail),AUSTRALIA,3899,FALSE
2c89fa5c4cf4013a86971f09f8d66175,Commercial,Retail,Other (Retail),CANADA,9592,TRUE
2ca2e71478c405e850e1c4ade621e6ab,Commercial,Health Care,Providers,UNITED STATES,22272,TRUE
8e78a120f8a1a13e16115156bda219f8,Commercial,Health Care,Providers,AUSTRALIA,4625,TRUE
